asset_id,asset_type,room,clap_mode,participant,repetition,source_path,source_array_row,source_sha256,export_path,sample_rate,duration,selected_for_paper,selected_for_demo,selection_rule,prediction_checkpoint,checkpoint_sha256,original_peak,playback_gain_db,export_sha256,source_clipped,pre_clap_snr_db,valid_input_samples,layer,release_status,notes,room_identity_documented,corresponds_to_phone_room
room01_P2_r1_event05_recorded,phone_recording,Medium-size meeting room,P2,,1,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev05_P2_r1.wav,,507b9ad29d362d0f4c2509bcfb810f5a3ddf259f68efd118af1387cd3e6881f6,audio/phone_recordings/medium_size_meeting_room/P2_r1.wav,44100,1.0,True,True,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.8362502455711365,0.5532748338056059,537e8b7375c12760824ad2198a28991575dcfa61c99adb454e156e6aa2d9c41c,False,26.161639128116775,44100,paper-linked,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r1_event05_inferred,inferred_rir,Medium-size meeting room,P2,,1,reports/phone_spectral_review/predictions.npz,1,5e6b726b636e0301ff942c28111a3a4c4335e8ddc1c8afb825f7ca1e7641d96e,audio/inferred_rirs/medium_size_meeting_room/P2_r1.wav,44100,1.0,True,True,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.5867372751235962,3.63112640795019,6ed1810433a29ec33ead94f71fd5b1ddb64ab219c0a8d722f99aa4300da8066c,False,26.161639128116775,44100,paper-linked,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r2_event06_recorded,phone_recording,Medium-size meeting room,P2,,2,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev06_P2_r2.wav,,86a677633983c06f08a86da3edb784e44599421df974d3601fc91827b251c6dd,audio/phone_recordings/medium_size_meeting_room/P2_r2.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.8552974462509155,0.35765649372811614,e3370b2fb75d87ef35c724268c187a9c66c7651f08ec9ddfcf1eabb3149f867e,False,21.1604715276347,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r2_event06_inferred,inferred_rir,Medium-size meeting room,P2,,2,runs/e6_phone_raw_cache/raw_v1_seed42001_batch000.npy,6,bb07c146858689abd22be068b99af53dd83f465a1bcdc30a48d8d32bf1f8bfa3,audio/inferred_rirs/medium_size_meeting_room/P2_r2.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.6255478858947754,3.074788786274561,33599243c933acc2f1bd6a2d001508e5a68a28cfcbcd3035f01e68618b606954,False,21.1604715276347,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r3_event07_recorded,phone_recording,Medium-size meeting room,P2,,3,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev07_P2_r3.wav,,7b507e3c72422720535b914f73c3cc506477d829ef9a8320b6ee8fd88c88c388,audio/phone_recordings/medium_size_meeting_room/P2_r3.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.9569389820098877,-0.6176849285515669,983827dda59b4c8d9b5823a0e521c46b9fbf954bcb05a496da9681d9682c1e6c,False,21.344595774244688,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r3_event07_inferred,inferred_rir,Medium-size meeting room,P2,,3,runs/e6_phone_raw_cache/raw_v1_seed42001_batch000.npy,7,bb07c146858689abd22be068b99af53dd83f465a1bcdc30a48d8d32bf1f8bfa3,audio/inferred_rirs/medium_size_meeting_room/P2_r3.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.6309080123901367,3.0006791423312036,3a26e4d53d350646c63dfb81d44d566a767d476bbacfe9c40ed3d1b1c99ec7b1,False,21.344595774244688,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r4_event08_recorded,phone_recording,Medium-size meeting room,P2,,4,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev08_P2_r4.wav,,c77d550747c77df9bf3de05247e5fd855ff9020f4b9d1e01d1300edb3184496a,audio/phone_recordings/medium_size_meeting_room/P2_r4.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.8595294952392578,0.31478431322409345,ebcd9c7a44af53daf67fc48dde2b718968834e6687c14baffe00da4851208a6c,False,21.596200396910294,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r4_event08_inferred,inferred_rir,Medium-size meeting room,P2,,4,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,0,71ab970073354a4961a3705d905d7cff880514df217f8e3fbadd02c466b1816e,audio/inferred_rirs/medium_size_meeting_room/P2_r4.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.6630396842956543,2.569209547897139,61669a6b1a37282c098573ef97e2f6fc57a2ef1861d0e94f72f18ab1787e227c,False,21.596200396910294,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r5_event09_recorded,phone_recording,Medium-size meeting room,P2,,5,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev09_P2_r5.wav,,ad1cafc2181014b89f3c25155a9e9a316f4339182c90ea5288d909c33d9c12c1,audio/phone_recordings/medium_size_meeting_room/P2_r5.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.9078189134597778,-0.15998453146882613,393bba80bb3bda752406bc856be198777e099eaf260d598fc06a45c92f1b3f29,False,26.024782675332407,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P2_r5_event09_inferred,inferred_rir,Medium-size meeting room,P2,,5,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,1,71ab970073354a4961a3705d905d7cff880514df217f8e3fbadd02c466b1816e,audio/inferred_rirs/medium_size_meeting_room/P2_r5.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.629250705242157,3.0235257807455715,622d9dfbfb702feabdc27b7d9458ce8874cf2e5013b39f56e2e084625da441f4,False,26.024782675332407,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r1_event10_recorded,phone_recording,Medium-size meeting room,P3,,1,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev10_P3_r1.wav,,2117f1d1bdd4b9f9d780d978d8c59573c3a0728d1a9b871960f7e829afe5578f,audio/phone_recordings/medium_size_meeting_room/P3_r1.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.9738650321960449,-0.7699754448807272,721a9fc55fdea8d67bca5875b40a21be866a73ca9626878e1b8405a53f68ce31,False,20.984156541241852,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r1_event10_inferred,inferred_rir,Medium-size meeting room,P3,,1,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,2,71ab970073354a4961a3705d905d7cff880514df217f8e3fbadd02c466b1816e,audio/inferred_rirs/medium_size_meeting_room/P3_r1.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.626162588596344,3.0662576756638007,2c5a5986a39fc84b2a7b56905366aaf42b5d7d4bd1e027b17b793441e51ddba4,False,20.984156541241852,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r2_event11_recorded,phone_recording,Medium-size meeting room,P3,,2,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev11_P3_r2.wav,,cb1bc8dfbabecb4434a13810de4109aaab9d35e6ce17fabf61f3fb560661003f,audio/phone_recordings/medium_size_meeting_room/P3_r2.wav,44100,1.0,True,True,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.9034383893013,-0.1179708169912616,5be3bca7b5734304c9d9d6d77d2afc07e49419472f5e587e773dd306839484aa,False,25.25814871423656,44100,paper-linked,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r2_event11_inferred,inferred_rir,Medium-size meeting room,P3,,2,reports/phone_spectral_review/predictions.npz,2,5e6b726b636e0301ff942c28111a3a4c4335e8ddc1c8afb825f7ca1e7641d96e,audio/inferred_rirs/medium_size_meeting_room/P3_r2.wav,44100,1.0,True,True,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.5126418471336365,4.803718901879528,e17b91f44cc35e1a82ab531c8fbf33247ada0d8d4c72064fd90803136ee0e82c,False,25.25814871423656,44100,paper-linked,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r3_event12_recorded,phone_recording,Medium-size meeting room,P3,,3,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev12_P3_r3.wav,,2ae4d61ed1a28c20bb55c42282f40466a0b34b81763bc167df7b83b6ebce068f,audio/phone_recordings/medium_size_meeting_room/P3_r3.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.9081314206123352,-0.16297404347704073,6eaf12e19cdf472704e26e006aa5457d9583cdd85a1f220681e7685a4ca457c6,False,23.434012551854444,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r3_event12_inferred,inferred_rir,Medium-size meeting room,P3,,3,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,4,71ab970073354a4961a3705d905d7cff880514df217f8e3fbadd02c466b1816e,audio/inferred_rirs/medium_size_meeting_room/P3_r3.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.48230987787246704,5.333476869728396,44ef56ccf928d5cc95f07ae73008ba3157e36ac2677fbb27cad878d766a5c91a,False,23.434012551854444,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r4_event13_recorded,phone_recording,Medium-size meeting room,P3,,4,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev13_P3_r4.wav,,a3c61e3b44a6afdaee0d5de4c505eb1a7966d36b72a78fb3e20ef54aaccaa3d7,audio/phone_recordings/medium_size_meeting_room/P3_r4.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.8659038543701172,0.2506065438238111,6a3985499d4c6f323200861df8ef0783ae48b0188022d609eee21757a7004f19,False,21.6263361465911,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r4_event13_inferred,inferred_rir,Medium-size meeting room,P3,,4,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,5,71ab970073354a4961a3705d905d7cff880514df217f8e3fbadd02c466b1816e,audio/inferred_rirs/medium_size_meeting_room/P3_r4.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.6990532279014587,2.1097950915589543,5cbcd65664ea99586ced45596cad4ea5f2bf8ba8dc5b2bbf45bb364fa4ab70b4,False,21.6263361465911,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
room01_P3_r5_event14_recorded,phone_recording,Medium-size meeting room,P3,,5,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev14_P3_r5.wav,,4b5cac6a10dc4c4ce3db469013be88e125e9dbdbb1865c54a2e46ac87fad52d9,audio/phone_recordings/medium_size_meeting_room/P3_r5.wav,44100,1.0,False,False,all normal protocol events; existing selected_for_demo flag retained,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,0.8836055994033813,0.07483081340713538,57c0af418de9a01d512843ea0216c3ea2cb1fd7a0831da68ea281de860ed3016,False,22.36125994294189,44100,website-only extension,user-authorized project example; no separate dataset license asserted,"One-second model interval; input zero padding beyond valid support is preserved. IEEE float WAV; independent -1 dBFS playback-only gain; no additional filtering, denoising, alignment or inference.",,
